acceleration_x_mean,acceleration_x_std,acceleration_y_mean,acceleration_y_std,acceleration_z_mean,acceleration_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,activity_mean
0.45465999999999995,0.17743649004643888,-0.9707800000000001,0.1962278446092705,-0.11954000000000001,0.12634442211668864,-0.017159999999999998,0.68913144101833,-0.030999999999999993,0.23299909871070318,0.056419999999999956,2.323993487942684,0
0.42957999999999996,0.14579947530769788,-0.98674,0.1159393073983108,-0.11388000000000001,0.1652076783929851,-0.08312,0.6076590466700879,0.010700000000000008,0.5507755758927587,0.019700000000000006,2.2522430730274206,0
0.44306,0.12910462036658488,-0.9676400000000001,0.13960763947578228,-0.08486,0.11947528196242099,-0.04398,0.5494141079368093,-0.012280000000000003,0.2900776051335229,0.14655999999999994,2.2599066491782356,0
0.40208000000000005,0.09457096277399317,-0.9462400000000001,0.16746731919989644,-0.0991,0.12956994250210963,-0.02141999999999995,1.0568627238198913,-0.50274,0.7233158735988033,0.12131999999999991,2.0392498368272585,0
0.47002,0.1262062082466627,-0.9404199999999999,0.181806166012047,-0.1006,0.1632913194263553,0.18166,1.0176843484106455,-0.26311999999999997,0.887116292827496,0.16832000000000003,1.8268937809845434,0
0.44088000000000005,0.15909912633323917,-0.97624,0.17485755059476274,-0.05504,0.12474378942456414,0.14254,0.7003532165985961,-0.35219999999999996,0.8316722491462607,0.14633999999999997,1.56672083601387,0
0.46012000000000003,0.14076843396159525,-0.95778,0.16181116154332495,-0.12118000000000002,0.14599510950713385,-0.05069999999999999,0.569308277649289,0.061040000000000004,0.6880791328037786,0.011040000000000005,1.908022826907477,0
0.41533999999999993,0.10331000919562441,-0.9639599999999999,0.22014532245768925,-0.09212000000000001,0.13541579302282286,-0.024820000000000016,0.4942608693797234,0.15784,0.5979831837100438,0.028699999999999955,1.9159896750765648,0
0.3859,0.13986972510161017,-0.90876,0.19847867139821343,-0.07727999999999999,0.11322573470726521,-0.049319999999999996,0.5260485500407733,0.008979999999999998,0.3988882638032861,0.11480000000000001,2.162774359474423,0
0.41500000000000004,0.07346475345361204,-1.0641333333333334,0.19761503822668286,0.033299999999999996,0.03425536454338211,-0.22513333333333332,0.5351622401976184,-0.08213333333333332,0.6481622970624976,-0.7662,3.00497678360416,0
0.44142000000000003,0.16574524729234322,-1.01912,0.321013889107621,-0.10976,0.11473594903080725,-0.13688,0.554062836689125,0.172,0.6674254340373913,-0.04925999999999995,2.637295397372088,0
0.44486,0.09707586208733869,-1.02288,0.24695682213698808,-0.09146,0.10288052779802406,-0.05775999999999999,0.45650986079163725,0.09931999999999999,0.5305892639320927,-0.034259999999999916,2.3554203134472624,0
0.40838,0.1246871765659966,-0.97674,0.2259303941482862,-0.09284,0.12372323144826117,-0.09358000000000001,0.4278001250584202,-0.05491999999999997,0.802993335588783,-0.15244,1.920437861009827,0
0.42932,0.09935676625172539,-0.99548,0.20156634639740825,-0.087,0.13416845754498335,-0.03706,0.4350375822845654,-0.05876,0.4469820108237019,-0.02978000000000005,2.1562965512656187,0
0.40488,0.09777746161565046,-0.94672,0.16359367958451207,-0.10332,0.11980328459604103,0.02268,0.511796494712498,-0.07482,0.2912949913747231,-0.15309999999999996,1.6695862900730827,0
0.41378000000000004,0.11529140037314146,-0.9559000000000001,0.2406548150359764,-0.1407,0.13320703810234655,-0.13324000000000003,0.367081037374583,-0.0001600000000000143,0.4164703446825476,-0.017359999999999952,1.7456772419321964,0
0.41424000000000005,0.10134304613539104,-0.9850999999999999,0.22784811827179965,-0.11942,0.10238560445687665,-0.13066,0.44225185471629175,0.23905999999999997,0.505816600162549,0.06100000000000003,1.6946634208597293,0
0.39093999999999995,0.09229251323915717,-0.9499000000000001,0.2727618650031562,-0.1101,0.09987699935420566,0.03440000000000003,0.47647045553738165,-0.07086,0.5129829753510344,-0.03423999999999996,1.7143196472653517,0
0.39326,0.08754643339394244,-0.9517599999999999,0.23371407317489465,-0.08856,0.09005594372388753,-0.031159999999999993,0.45557106251385193,-0.17816,0.4145025488462043,0.010059999999999913,1.8096749909859504,0
0.40602,0.09604650956698009,-0.9926999999999999,0.28950590667549425,-0.08614,0.09748142387142282,-0.15020000000000003,0.520499841498535,-0.016419999999999955,0.8954702602543537,0.10218000000000008,1.8908192806294315,0
0.45595,0.17424374689880073,-1.061375,0.24807445622903895,-0.14229999999999998,0.12838847300283618,0.21155000000000002,0.54201973211314,-0.005275000000000009,0.44106550817310575,0.6440250000000001,1.1785658611917567,0
0.43100000000000005,0.23094107473552644,-1.00545,0.36536207383908914,-0.0475,0.0864084486609961,-0.71755,0.1539371462643114,-0.54755,0.3751201474194635,-1.87715,0.08973185053257289,0
